OrderNumber,PizzaNumber,ReceivedTime,Canceled,CancelReason,StartedTime,ReadyTime,Dough,Sauce,Cheese,Toppings,PizzaIngredDesc
48,1,07-Jun-2021 19:14:48,0,NC,07-Jun-2021 19:14:48,07-Jun-2021 19:25:52,0.336452123157217,0.224374374818149,0.395893113663405,0,"Order #48, Pizza 1 of 1: cheese"
49,1,07-Jun-2021 19:32:52,0,NC,07-Jun-2021 19:32:52,07-Jun-2021 19:43:45,0.40971688126945,0.220661065391435,0.524412208702958,0.0607049516921821,"Order #49, Pizza 1 of 3: chicken, heavy cheese"
49,2,07-Jun-2021 19:32:52,0,NC,07-Jun-2021 19:32:52,07-Jun-2021 19:44:03,0.397701198691358,0.244286277247963,0.339161394801468,0.0918042957051967,"Order #49, Pizza 2 of 3: mushroom"
49,3,07-Jun-2021 19:32:52,0,NC,07-Jun-2021 19:32:52,07-Jun-2021 19:44:07,0.467119718297317,0.156123156371364,0.353749019626677,0,"Order #49, Pizza 3 of 3: cheese, light sauce"
51,1,07-Jun-2021 19:34:47,0,NC,07-Jun-2021 19:34:47,07-Jun-2021 19:45:44,0.658415660069913,0.227072712282252,0.36027923878817,0.231301679701649,"Order #51, Pizza 1 of 3: spinach, eggplant"
51,2,07-Jun-2021 19:34:47,0,NC,07-Jun-2021 19:34:47,07-Jun-2021 19:45:52,0.418728101421298,0.226625543001709,0.304302873275142,0.226036790086992,"Order #51, Pizza 2 of 3: ham, pineapple"
51,3,07-Jun-2021 19:34:47,0,NC,07-Jun-2021 19:34:47,07-Jun-2021 19:45:53,0.314532507094335,0.166824913327052,0.346628317089863,0.138243616767277,"Order #51, Pizza 3 of 3: pepperoni, light sauce"
50,1,07-Jun-2021 19:35:39,0,NC,07-Jun-2021 19:35:39,07-Jun-2021 19:46:37,0.402508659052768,0.273925010816447,0.329825500778968,0.179263132058465,"Order #50, Pizza 1 of 7: pepperoni, sweet peppers"
50,2,07-Jun-2021 19:35:39,0,NC,07-Jun-2021 19:35:39,07-Jun-2021 19:46:50,0.433634395946949,0.242275306980327,0.31901947580957,0.230465385507812,"Order #50, Pizza 2 of 7: mushroom, onions"
50,3,07-Jun-2021 19:35:39,0,NC,07-Jun-2021 19:35:39,07-Jun-2021 19:46:56,0.593879556152661,0.25980318377648,0.337192152524575,0.215565580906226,"Order #50, Pizza 3 of 7: bacon, pineapple"
50,4,07-Jun-2021 19:35:39,0,NC,07-Jun-2021 19:35:39,07-Jun-2021 19:47:02,0.381431740888981,0.253613282671724,0.342333268798148,0.194976614251232,"Order #50, Pizza 4 of 7: pepperoni, broccoli"
50,5,07-Jun-2021 19:35:39,0,NC,07-Jun-2021 19:36:22,07-Jun-2021 19:47:16,0.33157558612651,0.23612809113713,0.34633843912527,0.283805247784685,"Order #50, Pizza 5 of 7: pepperoni, tomato, sausage"
50,6,07-Jun-2021 19:35:39,0,NC,07-Jun-2021 19:36:30,07-Jun-2021 19:47:33,0.351054531774172,0.256165988724937,0.430430870701344,0,"Order #50, Pizza 6 of 7: cheese"
50,7,07-Jun-2021 19:35:39,0,NC,07-Jun-2021 19:36:32,07-Jun-2021 19:47:33,0.459999053907602,0.257782914690355,0.31191727106394,0,"Order #50, Pizza 7 of 7: cheese"
52,1,07-Jun-2021 19:37:08,0,NC,07-Jun-2021 19:37:08,07-Jun-2021 19:48:08,0.413952111703393,0.229341729713983,0.339977886302154,0.115330537082109,"Order #52, Pizza 1 of 4: sausage"
52,2,07-Jun-2021 19:37:08,0,NC,07-Jun-2021 19:37:20,07-Jun-2021 19:48:23,0.417928229158733,0.273733180857328,0.381854703849356,0.205754429893473,"Order #52, Pizza 2 of 4: sweet peppers, broccoli"
52,3,07-Jun-2021 19:37:08,0,NC,07-Jun-2021 19:37:08,07-Jun-2021 19:48:25,0.589573854373524,0.253370150004349,0.445096474095367,0.0860269145858959,"Order #52, Pizza 3 of 4: ham"
52,4,07-Jun-2021 19:37:08,0,NC,07-Jun-2021 19:37:17,07-Jun-2021 19:48:31,0.516621646062242,0.258718883643274,0.331524680274635,0.210094640558898,"Order #52, Pizza 4 of 4: extra olives"
53,1,07-Jun-2021 19:40:46,0,NC,07-Jun-2021 19:40:46,07-Jun-2021 19:51:38,0.450258089165047,0.218868121301234,0.491067112733554,0.312196921064766,"Order #53, Pizza 1 of 5: extra bacon, broccoli"
53,2,07-Jun-2021 19:40:46,0,NC,07-Jun-2021 19:40:46,07-Jun-2021 19:51:52,0.398167070152668,0.255884073688934,0.474681403966023,0.0787013980781992,"Order #53, Pizza 2 of 5: sweet peppers, heavy cheese"
53,3,07-Jun-2021 19:40:46,0,NC,07-Jun-2021 19:40:46,07-Jun-2021 19:51:55,0.463120825352595,0.263473973930836,0.396086632317935,0.0919935459873067,"Order #53, Pizza 3 of 5: mushroom"
53,4,07-Jun-2021 19:40:46,0,NC,07-Jun-2021 19:40:46,07-Jun-2021 19:51:58,0.308526877415116,0.24364743622973,0.307875902832393,0.330211647903855,"Order #53, Pizza 4 of 5: extra ham, onions"
53,5,07-Jun-2021 19:40:46,0,NC,07-Jun-2021 19:41:25,07-Jun-2021 19:52:37,0.396255805822475,0.16105956602574,0.318876259383167,0.107231743296961,"Order #53, Pizza 5 of 5: sausage, light sauce"
54,1,07-Jun-2021 19:46:12,0,NC,07-Jun-2021 19:46:12,07-Jun-2021 19:57:01,0.562792920001522,0.154536379500428,0.277747379135686,0.202943775049445,"Order #54, Pizza 1 of 10: pepperoni, onions, light sauce, light cheese"
54,2,07-Jun-2021 19:46:12,0,NC,07-Jun-2021 19:46:12,07-Jun-2021 19:57:04,0.411547726441519,0.152566805266866,0.601533973655561,0,"Order #54, Pizza 2 of 10: cheese, light sauce, heavy cheese"
54,3,07-Jun-2021 19:46:12,0,NC,07-Jun-2021 19:46:12,07-Jun-2021 19:57:06,0.430821497071894,0.233390630047615,0.359769981872534,0.096504499209118,"Order #54, Pizza 3 of 10: artichokes"
54,4,07-Jun-2021 19:46:12,0,NC,07-Jun-2021 19:46:12,07-Jun-2021 19:57:11,0.421848860644312,0.287071218849877,0.247422025755157,0.21821793158917,"Order #54, Pizza 4 of 10: extra olives"
54,5,07-Jun-2021 19:46:12,0,NC,07-Jun-2021 19:46:58,07-Jun-2021 19:57:48,0.500779636900566,0.269753893838234,0.342515178206344,0.203891027480521,"Order #54, Pizza 5 of 10: sausage, eggplant"
54,6,07-Jun-2021 19:46:12,0,NC,07-Jun-2021 19:46:46,07-Jun-2021 19:57:49,0.633653265041027,0.14270014013253,0.505532708992622,0,"Order #54, Pizza 6 of 10: cheese, light sauce, heavy cheese"
54,7,07-Jun-2021 19:46:12,0,NC,07-Jun-2021 19:46:51,07-Jun-2021 19:57:50,0.488843278964637,0.25857786054206,0.534829040843347,0.0820026296000094,"Order #54, Pizza 7 of 10: olives, heavy cheese"
54,8,07-Jun-2021 19:46:12,0,NC,07-Jun-2021 19:46:50,07-Jun-2021 19:57:53,0.359784414837045,0.24438968676517,0.434265186228231,0.324256428375285,"Order #54, Pizza 8 of 10: extra sausage, mushroom"
54,9,07-Jun-2021 19:46:12,0,NC,07-Jun-2021 19:47:34,07-Jun-2021 19:58:39,0.472382796518588,0.27817813901987,0.319021350242423,0.138555168596234,"Order #54, Pizza 9 of 10: chicken"
54,10,07-Jun-2021 19:46:12,0,NC,07-Jun-2021 19:47:35,07-Jun-2021 19:58:55,0.435900196219391,0.130940506180932,0.314095973651602,0.231940526478223,"Order #54, Pizza 10 of 10: sausage, tomato, light sauce"
55,1,07-Jun-2021 19:52:46,0,NC,07-Jun-2021 19:52:46,07-Jun-2021 20:03:42,0.492197620091354,0.276836930440919,0.239754802384872,0,"Order #55, Pizza 1 of 3: cheese, light cheese"
55,2,07-Jun-2021 19:52:46,0,NC,07-Jun-2021 19:52:46,07-Jun-2021 20:03:49,0.373148415622468,0.282641144318418,0.380448011274673,0,"Order #55, Pizza 2 of 3: cheese"
55,3,07-Jun-2021 19:52:46,0,NC,07-Jun-2021 19:52:46,07-Jun-2021 20:03:50,0.478241225162172,0.265813669394946,0.297805934450735,0.111061797757566,"Order #55, Pizza 3 of 3: pepperoni"
56,1,07-Jun-2021 20:12:02,0,NC,07-Jun-2021 20:12:02,07-Jun-2021 20:22:57,0.523188140227286,0.143034663793295,0.402374483113177,0.330047658571656,"Order #56, Pizza 1 of 5: bacon, artichokes, chicken, light sauce"
56,2,07-Jun-2021 20:12:02,0,NC,07-Jun-2021 20:12:02,07-Jun-2021 20:23:02,0.332092280159318,0.220898668350355,0.325379706594863,0,"Order #56, Pizza 2 of 5: cheese"
56,3,07-Jun-2021 20:12:02,0,NC,07-Jun-2021 20:12:02,07-Jun-2021 20:23:07,0.467419067870518,0.150098074220439,0.3285271271485,0.136271642618087,"Order #56, Pizza 3 of 5: bacon, light sauce"
56,4,07-Jun-2021 20:12:02,0,NC,07-Jun-2021 20:12:02,07-Jun-2021 20:23:19,0.545434431882058,0.217271066434922,0.299374543110481,0.216567745319822,"Order #56, Pizza 4 of 5: chicken, spinach"
56,5,07-Jun-2021 20:12:02,0,NC,07-Jun-2021 20:12:39,07-Jun-2021 20:23:47,0.508430079562983,0.233436900603887,0.326554954416944,0.205636827652905,"Order #56, Pizza 5 of 5: sausage, anchovies"
57,1,07-Jun-2021 20:30:42,0,NC,07-Jun-2021 20:30:42,07-Jun-2021 20:41:40,0.458995176847499,0.258862872175676,0.368266384364606,0.0996334354052263,"Order #57, Pizza 1 of 2: mushroom"
57,2,07-Jun-2021 20:30:42,0,NC,07-Jun-2021 20:30:42,07-Jun-2021 20:41:43,0.54114450152244,0.232032457717985,0.375445595656119,0.231945078225551,"Order #57, Pizza 2 of 2: pepperoni, tomato"
58,1,07-Jun-2021 20:37:54,0,NC,07-Jun-2021 20:37:54,07-Jun-2021 20:48:53,0.486863154000577,0.259037491347614,0.488097240404065,0.259432760782945,"Order #58, Pizza 1 of 1: sausage, eggplant, olives, heavy cheese"
59,1,07-Jun-2021 21:08:27,0,NC,07-Jun-2021 21:08:27,07-Jun-2021 21:19:23,0.414059455084407,0.262340701625612,0.316593081448669,0.205787623105898,"Order #59, Pizza 1 of 1: sausage, onions"
60,1,07-Jun-2021 21:14:15,0,NC,07-Jun-2021 21:14:15,07-Jun-2021 21:25:38,0.481625289789477,0.236243417291443,0.180092464871831,0.247304494851978,"Order #60, Pizza 1 of 1: extra pepperoni, light cheese"
61,1,07-Jun-2021 21:25:03,0,NC,07-Jun-2021 21:25:03,07-Jun-2021 21:35:55,0.358264745105677,0.256550596249524,0.4569416636363,0.194422777672244,"Order #61, Pizza 1 of 6: sweet peppers, mushroom, heavy cheese"
61,2,07-Jun-2021 21:25:03,0,NC,07-Jun-2021 21:25:03,07-Jun-2021 21:36:03,0.490961251498916,0.237399076129453,0.348240454949332,0.153660510215435,"Order #61, Pizza 2 of 6: sweet peppers"
61,3,07-Jun-2021 21:25:03,0,NC,07-Jun-2021 21:25:03,07-Jun-2021 21:36:09,0.411421542522419,0.230617192883423,0.308623011310633,0.187628132892789,"Order #61, Pizza 3 of 6: sweet peppers, ham"
61,4,07-Jun-2021 21:25:03,0,NC,07-Jun-2021 21:25:03,07-Jun-2021 21:36:10,0.469615327497922,0.158309378739575,0.408995938306104,0.094073033691868,"Order #61, Pizza 4 of 6: sausage, light sauce, heavy cheese"
61,5,07-Jun-2021 21:25:03,0,NC,07-Jun-2021 21:25:41,07-Jun-2021 21:36:41,0.557350697380636,0.220965185601652,0.272717707505739,0.118690019245911,"Order #61, Pizza 5 of 6: pepperoni, light cheese"
61,6,07-Jun-2021 21:25:03,0,NC,07-Jun-2021 21:25:40,07-Jun-2021 21:36:55,0.330246489884196,0.232670299492808,0.333832738198752,0.0811466735143877,"Order #61, Pizza 6 of 6: prosciutto"
62,1,07-Jun-2021 21:49:20,0,NC,07-Jun-2021 21:49:20,07-Jun-2021 22:00:16,0.446894103925756,0.250126633682592,0.318413761071346,0.182901327327033,"Order #62, Pizza 1 of 7: extra pineapple"
62,2,07-Jun-2021 21:49:20,0,NC,07-Jun-2021 21:49:20,07-Jun-2021 22:00:20,0.552582459767405,0.357694143151714,0.358904579225344,0.297745688816524,"Order #62, Pizza 2 of 7: pepperoni, broccoli, sausage, heavy sauce"
62,3,07-Jun-2021 21:49:20,0,NC,07-Jun-2021 21:49:20,07-Jun-2021 22:00:27,0.534474340519417,0.220819162618328,0.361496012809726,0.0633970135579311,"Order #62, Pizza 3 of 7: mushroom"
62,4,07-Jun-2021 21:49:20,0,NC,07-Jun-2021 21:49:20,07-Jun-2021 22:00:37,0.414071753612046,0.253334553266994,0.378697656377792,0,"Order #62, Pizza 4 of 7: cheese"
62,5,07-Jun-2021 21:49:20,0,NC,07-Jun-2021 21:50:09,07-Jun-2021 22:01:11,0.372584495383419,0.276823076377598,0.336084881076596,0.117502712039834,"Order #62, Pizza 5 of 7: bacon"
62,6,07-Jun-2021 21:49:20,0,NC,07-Jun-2021 21:50:06,07-Jun-2021 22:01:13,0.363981174601753,0.262121274187285,0.33988912668244,0.171101211615702,"Order #62, Pizza 6 of 7: onions, spinach"
62,7,07-Jun-2021 21:49:20,0,NC,07-Jun-2021 21:50:13,07-Jun-2021 22:01:15,0.561635990954622,0.254282104760692,0.414935298336793,0.203888140225822,"Order #62, Pizza 7 of 7: pepperoni, sweet peppers"
63,1,07-Jun-2021 21:59:28,0,NC,07-Jun-2021 21:59:28,07-Jun-2021 22:10:32,0.426306769332227,0.256071285616821,0.413304826521889,0.116067604650132,"Order #63, Pizza 1 of 2: pepperoni"
63,2,07-Jun-2021 21:59:28,0,NC,07-Jun-2021 21:59:28,07-Jun-2021 22:10:36,0.416808627218586,0.285420391340365,0.351448906721765,0.354607551697361,"Order #63, Pizza 2 of 2: ham, artichokes, pineapple"
64,1,08-Jun-2021 11:03:53,0,NC,08-Jun-2021 11:03:53,08-Jun-2021 11:14:49,0.443964102065033,0.264326856085545,0.437369631474289,0.108679732264645,"Order #64, Pizza 1 of 5: mushroom"
64,2,08-Jun-2021 11:03:53,0,NC,08-Jun-2021 11:03:53,08-Jun-2021 11:15:00,0.344407783811305,0.278742830495796,0.360874676864103,0.118478626302531,"Order #64, Pizza 2 of 5: bacon"
64,3,08-Jun-2021 11:03:53,0,NC,08-Jun-2021 11:03:53,08-Jun-2021 11:15:01,0.424297566402737,0.239608427400716,0.576611757541567,0.0899993044506031,"Order #64, Pizza 3 of 5: sausage, heavy cheese"
64,4,08-Jun-2021 11:03:53,0,NC,08-Jun-2021 11:03:53,08-Jun-2021 11:15:08,0.507317710445716,0.253260718360643,0.585027197874277,0,"Order #64, Pizza 4 of 5: cheese, heavy cheese"
64,5,08-Jun-2021 11:03:53,0,NC,08-Jun-2021 11:04:35,08-Jun-2021 11:15:36,0.491611487409994,0.260557184308399,0.340968221927898,0.121780535412087,"Order #64, Pizza 5 of 5: sausage"
65,1,08-Jun-2021 11:29:30,0,NC,08-Jun-2021 11:29:30,08-Jun-2021 11:40:22,0.459381645791484,0.250673764397271,0.341373743478273,0.225632624417616,"Order #65, Pizza 1 of 8: ham, onions"
65,2,08-Jun-2021 11:29:30,0,NC,08-Jun-2021 11:29:30,08-Jun-2021 11:40:30,0.592789976929711,0.274065039773705,0.34965213474025,0.207940921845941,"Order #65, Pizza 2 of 8: sweet peppers, salami"
65,3,08-Jun-2021 11:29:30,0,NC,08-Jun-2021 11:29:30,08-Jun-2021 11:40:34,0.411375132774476,0.26136787147679,0.374535408493339,0,"Order #65, Pizza 3 of 8: cheese"
65,4,08-Jun-2021 11:29:30,0,NC,08-Jun-2021 11:29:30,08-Jun-2021 11:40:45,0.44263034012002,0.243583913498218,0.341232453478134,0.0927007494412186,"Order #65, Pizza 4 of 8: mushroom"
65,5,08-Jun-2021 11:29:30,0,NC,08-Jun-2021 11:30:16,08-Jun-2021 11:41:11,0.434383007915911,0.264990837707423,0.279768998370856,0.109884667519062,"Order #65, Pizza 5 of 8: pepperoni"
65,6,08-Jun-2021 11:29:30,0,NC,08-Jun-2021 11:30:07,08-Jun-2021 11:41:12,0.499607204124661,0.114385256497459,0.373920628570049,0,"Order #65, Pizza 6 of 8: cheese, light sauce"
65,7,08-Jun-2021 11:29:30,0,NC,08-Jun-2021 11:30:11,08-Jun-2021 11:41:12,0.512586797639908,0.352741325048379,0.512096296661508,0.188517320752126,"Order #65, Pizza 7 of 8: pepperoni, sausage, heavy sauce, heavy cheese"
65,8,08-Jun-2021 11:29:30,0,NC,08-Jun-2021 11:30:09,08-Jun-2021 11:41:21,0.431029819122632,0.236820371428329,0.321193584813708,0,"Order #65, Pizza 8 of 8: cheese"
66,1,08-Jun-2021 11:34:33,0,NC,08-Jun-2021 11:34:33,08-Jun-2021 11:45:42,0.52931523510602,0.238712466177391,0.53107367192828,0.307893510631366,"Order #66, Pizza 1 of 1: chicken, artichokes, bacon, heavy cheese"
67,1,08-Jun-2021 11:39:18,0,NC,08-Jun-2021 11:39:18,08-Jun-2021 11:50:13,0.521739623034707,0.242754656892729,0.371900787489178,0.204334111010408,"Order #67, Pizza 1 of 5: ham, artichokes"
67,2,08-Jun-2021 11:39:18,0,NC,08-Jun-2021 11:39:18,08-Jun-2021 11:50:16,0.437684368826736,0.244161802004302,0.359644818191163,0.235105772634889,"Order #67, Pizza 2 of 5: anchovies, mushroom"
67,3,08-Jun-2021 11:39:18,0,NC,08-Jun-2021 11:39:18,08-Jun-2021 11:50:24,0.450388353897513,0.234827456865133,0.395202908799867,0.0958442082778404,"Order #67, Pizza 3 of 5: pepperoni"
67,4,08-Jun-2021 11:39:18,0,NC,08-Jun-2021 11:39:18,08-Jun-2021 11:50:25,0.33815020695058,0.28144795757546,0.387103368728224,0.19159310788745,"Order #67, Pizza 4 of 5: bacon, eggplant"
67,5,08-Jun-2021 11:39:18,0,NC,08-Jun-2021 11:39:53,08-Jun-2021 11:50:52,0.524519247323325,0.254851033181246,0.317407714642109,0.0674990310104355,"Order #67, Pizza 5 of 5: sausage"
68,1,08-Jun-2021 11:41:48,0,NC,08-Jun-2021 11:41:48,08-Jun-2021 11:52:41,0.427293605895776,0.253623385790918,0.19759561258356,0.213755073085495,"Order #68, Pizza 1 of 3: pepperoni, spinach, light cheese"
68,2,08-Jun-2021 11:41:48,0,NC,08-Jun-2021 11:41:48,08-Jun-2021 11:52:56,0.389500855270826,0.251337384212341,0.318245884988729,0,"Order #68, Pizza 2 of 3: cheese"
68,3,08-Jun-2021 11:41:48,0,NC,08-Jun-2021 11:41:48,08-Jun-2021 11:52:58,0.32884614781583,0.205560267895794,0.469674900961644,0.200012522308142,"Order #68, Pizza 3 of 3: extra onions, heavy cheese"
69,1,08-Jun-2021 11:47:50,0,NC,08-Jun-2021 11:47:50,08-Jun-2021 11:58:48,0.338527415841237,0.242728614236217,0.464245953685645,0.161109637876752,"Order #69, Pizza 1 of 4: sausage, pepperoni, heavy cheese"
69,2,08-Jun-2021 11:47:50,0,NC,08-Jun-2021 11:47:50,08-Jun-2021 11:59:05,0.511932947487689,0.262184788048824,0.34059577876307,0.105549149431561,"Order #69, Pizza 2 of 4: bacon"
69,3,08-Jun-2021 11:47:50,0,NC,08-Jun-2021 11:47:50,08-Jun-2021 11:59:06,0.571911591562922,0.350229613311091,0.580397099780868,0.0652218322397108,"Order #69, Pizza 3 of 4: olives, heavy sauce, heavy cheese"
69,4,08-Jun-2021 11:47:50,0,NC,08-Jun-2021 11:47:50,08-Jun-2021 11:59:09,0.451357677725525,0.165895948457234,0.391832824405443,0.184526261954552,"Order #69, Pizza 4 of 4: broccoli, artichokes, light sauce"
70,1,08-Jun-2021 12:20:10,0,NC,08-Jun-2021 12:20:10,08-Jun-2021 12:31:14,0.456963673157788,0.234059521440083,0.368143646134843,0.23770183354683,"Order #70, Pizza 1 of 1: pineapple, olives"
71,1,08-Jun-2021 12:49:38,0,NC,08-Jun-2021 12:49:38,08-Jun-2021 13:00:47,0.425454253547776,0.243453109566234,0.340458179680758,0.297399902177153,"Order #71, Pizza 1 of 1: extra onions, eggplant"
72,1,08-Jun-2021 13:03:36,0,NC,08-Jun-2021 13:03:36,08-Jun-2021 13:14:30,0.323111565918072,0.223521681885401,0.290612551080796,0,"Order #72, Pizza 1 of 7: cheese"
72,2,08-Jun-2021 13:03:36,0,NC,08-Jun-2021 13:03:36,08-Jun-2021 13:14:32,0.393427312739127,0.256807411283787,0.301982379847982,0.122278451719611,"Order #72, Pizza 2 of 7: pineapple"
72,3,08-Jun-2021 13:03:36,0,NC,08-Jun-2021 13:03:36,08-Jun-2021 13:14:36,0.355199850040913,0.294466554404677,0.372602392490113,0.099079941310092,"Order #72, Pizza 3 of 7: ham"
72,4,08-Jun-2021 13:03:36,0,NC,08-Jun-2021 13:03:36,08-Jun-2021 13:14:38,0.402451737467386,0.221739976550479,0.297098814090287,0.0782980380655656,"Order #72, Pizza 4 of 7: mushroom"
72,5,08-Jun-2021 13:03:36,0,NC,08-Jun-2021 13:04:16,08-Jun-2021 13:15:24,0.639939884066801,0.21630482302918,0.366155229571694,0.21003490438578,"Order #72, Pizza 5 of 7: tomato, mushroom"
72,6,08-Jun-2021 13:03:36,0,NC,08-Jun-2021 13:04:19,08-Jun-2021 13:15:27,0.456645147613139,0.23300116695852,0.32888229942802,0.11450675142256,"Order #72, Pizza 6 of 7: ham"
72,7,08-Jun-2021 13:03:36,0,NC,08-Jun-2021 13:04:16,08-Jun-2021 13:15:34,0.412740239533196,0.149271137139794,0.313249214233615,0,"Order #72, Pizza 7 of 7: cheese, light sauce"
73,1,08-Jun-2021 13:14:52,0,NC,08-Jun-2021 13:14:52,08-Jun-2021 13:25:54,0.399247477152895,0.221835750201335,0.496830649841936,0.225794387898807,"Order #73, Pizza 1 of 2: sweet peppers, bacon, heavy cheese"
73,2,08-Jun-2021 13:14:52,0,NC,08-Jun-2021 13:14:52,08-Jun-2021 13:25:55,0.584923558158528,0.271447122837228,0.329796863453901,0.305402910655053,"Order #73, Pizza 2 of 2: onions, hot peppers, broccoli"
74,1,08-Jun-2021 13:37:05,0,NC,08-Jun-2021 13:37:05,08-Jun-2021 13:48:00,0.410405096107256,0.245989500812146,0.312654628238796,0.182333022827698,"Order #74, Pizza 1 of 3: ham, artichokes"
74,2,08-Jun-2021 13:37:05,0,NC,08-Jun-2021 13:37:05,08-Jun-2021 13:48:01,0.45660303381794,0.244350499171835,0.335250869433637,0.368150647327729,"Order #74, Pizza 2 of 3: ham, artichokes, pineapple"
74,3,08-Jun-2021 13:37:05,0,NC,08-Jun-2021 13:37:05,08-Jun-2021 13:48:24,0.541753428786012,0.237611886715332,0.298874505232364,0,"Order #74, Pizza 3 of 3: cheese"
76,1,08-Jun-2021 13:52:21,0,NC,08-Jun-2021 13:52:21,08-Jun-2021 14:03:09,0.484188899803354,0.217670974090407,0.376299189548333,0.191480784834076,"Order #76, Pizza 1 of 4: anchovies, artichokes"
76,2,08-Jun-2021 13:52:21,0,NC,08-Jun-2021 13:52:21,08-Jun-2021 14:03:14,0.277415783515212,0.284701917327396,0.311952741405938,0.123857282573679,"Order #76, Pizza 2 of 4: pepperoni"
76,3,08-Jun-2021 13:52:21,0,NC,08-Jun-2021 13:52:21,08-Jun-2021 14:03:31,0.287277818786848,0.24541414381462,0.337204575245553,0.182040409105544,"Order #76, Pizza 3 of 4: pepperoni, tomato"
76,4,08-Jun-2021 13:52:21,0,NC,08-Jun-2021 13:52:21,08-Jun-2021 14:03:41,0.492824083667559,0.231483031602164,0.354339003339215,0.222782989819016,"Order #76, Pizza 4 of 4: mushroom, spinach"
75,1,08-Jun-2021 13:52:25,0,NC,08-Jun-2021 13:52:55,08-Jun-2021 14:03:57,0.526291842097113,0.260459890686739,0.198665747278095,0.213487913151877,"Order #75, Pizza 1 of 8: tomato, spinach, light cheese"
75,2,08-Jun-2021 13:52:25,0,NC,08-Jun-2021 13:52:55,08-Jun-2021 14:03:58,0.504271916751868,0.126632986067136,0.365169750625454,0.286785228177071,"Order #75, Pizza 2 of 8: pepperoni, olives, sausage, light sauce"
75,3,08-Jun-2021 13:52:25,0,NC,08-Jun-2021 13:53:11,08-Jun-2021 14:04:01,0.371775445701937,0.239295743557261,0.335189537379275,0.0780917016268028,"Order #75, Pizza 3 of 8: pepperoni"
75,4,08-Jun-2021 13:52:25,0,NC,08-Jun-2021 13:53:03,08-Jun-2021 14:04:12,0.476204723203553,0.240145613914906,0.464443641685551,0.295904715033927,"Order #75, Pizza 4 of 8: extra eggplant, prosciutto, heavy cheese"
75,5,08-Jun-2021 13:52:25,0,NC,08-Jun-2021 13:53:38,08-Jun-2021 14:04:43,0.493938679186202,0.233023416804842,0.205784586058244,0.105835725287076,"Order #75, Pizza 5 of 8: pepperoni, light cheese"
75,6,08-Jun-2021 13:52:25,0,NC,08-Jun-2021 13:53:46,08-Jun-2021 14:04:46,0.400830516789387,0.266703140728149,0.366484539845944,0.306423614659377,"Order #75, Pizza 6 of 8: sweet peppers, chicken, prosciutto"
75,7,08-Jun-2021 13:52:25,0,NC,08-Jun-2021 13:53:46,08-Jun-2021 14:04:55,0.451209027083524,0.281815759535172,0.369793629896894,0.205296371835272,"Order #75, Pizza 7 of 8: sausage, mushroom"
75,8,08-Jun-2021 13:52:25,0,NC,08-Jun-2021 13:53:54,08-Jun-2021 14:05:08,0.418512168753647,0.298248861143412,0.152173822718977,0.206194927772147,"Order #75, Pizza 8 of 8: pepperoni, olives, light cheese"
77,1,08-Jun-2021 14:04:10,0,NC,08-Jun-2021 14:04:10,08-Jun-2021 14:15:17,0.406641025350935,0.287835119785273,0.388491173310802,0,"Order #77, Pizza 1 of 1: cheese"
78,1,08-Jun-2021 14:23:12,0,NC,08-Jun-2021 14:23:12,08-Jun-2021 14:34:04,0.514174771842203,0.224863988736314,0.348136305026936,0,"Order #78, Pizza 1 of 2: cheese"
78,2,08-Jun-2021 14:23:12,0,NC,08-Jun-2021 14:23:12,08-Jun-2021 14:34:19,0.454194331902178,0.251614023752526,0.222616822846408,0.320873778729574,"Order #78, Pizza 2 of 2: extra pineapple, olives, light cheese"
79,1,08-Jun-2021 14:39:16,0,NC,08-Jun-2021 14:39:16,08-Jun-2021 14:50:16,0.484274893841905,0.160114140189175,0.324692484933477,0.167291749546238,"Order #79, Pizza 1 of 5: pineapple, ham, light sauce"
