individual-local-identifier,timestamp,location-long,location-lat,argos:lc,argos:nb-mes,sensor-type,manually-marked-outlier
"1994CA-Bmu-10828",1994-10-13 01:04:39.000,-114.84300000000002,27.968,"0",6,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-13 02:13:44.000,-114.725,28.049,"B",2,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-13 03:59:13.000,-114.66500000000002,28.117,"0",5,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-13 14:38:03.000,-114.701,28.278,"0",6,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-13 16:27:55.000,-114.755,28.296,"0",7,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-14 01:51:40.000,-115.19400000000002,28.653,"0",4,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-14 03:32:34.000,-115.30000000000001,28.629,"B",2,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-14 13:19:56.000,-114.959,28.388,"0",4,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-14 14:18:14.000,-114.168,28.174,"A",3,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-14 16:13:08.000,-114.89600000000002,28.261,"B",2,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-14 23:00:40.000,-115.03,28.135,"B",2,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-15 01:29:02.000,-114.934,28.143,"0",4,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-15 03:12:00.000,-114.49200000000002,27.895,"B",2,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-15 03:33:10.000,-114.904,27.943,"0",4,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-15 13:09:47.000,-114.821,28.201,"Z",6,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-15 15:36:14.000,-115.816,28.491,"B",2,"argos-doppler-shift",
"1994CA-Bmu-10828",1994-10-15 16:00:22.000,-115.24599999999998,28.541,"B",2,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-28 00:51:39.000,-120.37799999999999,34.786,"0",4,"argos-doppler-shift",true
"1994CA-Bmu-10829",1994-09-28 02:32:35.000,-120.17099999999999,34.191,"A",3,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-28 03:53:41.000,-120.03800000000001,34.112,"0",8,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-28 04:20:48.000,-120.08499999999998,34.102,"0",4,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-28 13:15:56.000,-120.07299999999998,34.091,"0",7,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-28 14:59:58.000,-119.945,34.119,"0",9,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-28 16:18:37.000,-119.90199999999999,34.037,"0",7,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-28 16:40:38.000,-120.19299999999998,34.013,"0",4,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-28 22:59:26.000,-119.86700000000002,34.083,"0",4,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-29 00:35:16.000,-120.055,34.133,"Z",7,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-29 02:18:21.000,-120.025,34.126,"0",7,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-29 02:20:03.000,-120.07299999999998,34.067,"B",2,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-29 03:42:13.000,-120.043,34.062,"Z",6,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-29 03:59:13.000,-120.066,34.116,"A",3,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-29 13:03:30.000,-120.321,34.111,"1",10,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-29 14:39:17.000,-120.233,33.986,"B",2,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-29 14:45:20.000,-120.328,33.737,"A",3,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-29 16:05:28.000,-120.286,34.182,"0",6,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-29 16:20:48.000,-120.34800000000001,34.153,"0",8,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-30 01:54:43.000,-120.50799999999998,33.986,"0",4,"argos-doppler-shift",
"1994CA-Bmu-10829",1994-09-30 05:06:58.000,-120.451,34.048,"0",6,"argos-doppler-shift",
"1994CA-Bmu-23029",1994-10-07 22:49:47.000,-119.773,34.11,"A",3,"argos-doppler-shift",
"1994CA-Bmu-23029",1994-10-08 00:27:47.000,-120.23000000000002,34.128,"0",6,"argos-doppler-shift",
"1994CA-Bmu-23029",1994-10-08 02:23:22.000,-120.25,34.113,"B",2,"argos-doppler-shift",
"1994CA-Bmu-23029",1994-10-08 03:24:24.000,-120.298,34.107,"B",2,"argos-doppler-shift",
"1994CA-Bmu-23029",1994-10-08 04:03:23.000,-120.362,34.119,"0",7,"argos-doppler-shift",
"1994CA-Bmu-23029",1994-10-08 05:07:37.000,-120.459,34.149,"0",4,"argos-doppler-shift",
"1994CA-Bmu-23029",1994-10-08 12:53:29.000,-120.995,34.194,"A",3,"argos-doppler-shift",
"1994CA-Bmu-23029",1994-10-08 14:36:12.000,-121.09800000000001,34.275,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-19 22:51:15.000,-119.94,34.29,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-20 01:51:39.000,-120.16,34.221,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-20 03:33:09.000,-120.394,34.279,"1",6,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-20 09:32:59.000,-120.934,34.263,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-20 11:19:40.000,-121.007,34.179,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-20 14:10:28.000,-120.50999999999999,34.169,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-20 20:59:48.000,-120.55000000000001,33.94,"1",6,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-21 01:33:26.000,-120.35399999999998,33.836,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-21 09:24:38.000,-120.22199999999998,33.64,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-21 20:46:31.000,-120.36500000000001,33.924,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-22 09:13:34.000,-120.67700000000002,34.111,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-22 10:55:08.000,-120.767,34.064,"2",4,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-22 15:10:26.000,-120.834,34.146,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-22 20:37:40.000,-120.566,34.141,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-22 22:16:36.000,-120.57400000000001,34.002,"0",5,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-23 02:28:33.000,-120.542,34.023,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-23 10:45:09.000,-120.83100000000002,33.99,"1",5,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-23 14:49:15.000,-120.684,34.039,"1",4,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-23 20:26:41.000,-120.65300000000002,33.527,"0",5,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-23 22:10:09.000,-120.493,33.503,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-24 02:03:37.000,-119.995,33.415,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-24 20:15:07.000,-119.17000000000002,32.996,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-24 21:57:11.000,-119.436,33.052,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-25 01:46:19.000,-119.36000000000001,33.093,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-25 03:23:03.000,-119.304,33.139,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-25 20:02:42.000,-121.54000000000002,32.501,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-25 21:42:53.000,-119.22199999999998,33.105,"0",6,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-26 21:40:31.000,-120.95999999999998,33.794,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-27 02:38:03.000,-118.03300000000002,33.289,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-28 02:17:58.000,-119.412,32.956,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-28 09:47:01.000,-119.59,33.177,"Z",4,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-28 11:30:56.000,-119.803,33.222,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-28 16:17:45.000,-119.44,33.19,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-28 21:09:03.000,-122.05599999999998,33.2,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-29 02:00:02.000,-119.11099999999999,33.146,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-29 03:38:28.000,-119.09899999999999,33.162,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-29 14:14:34.000,-119.287,32.946,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00837",1995-09-30 03:12:18.000,-119.107,32.807,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-11 01:48:58.000,-120.237,34.207,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-11 03:28:35.000,-120.20999999999998,34.103,"1",4,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-11 09:34:30.000,-120.44900000000001,34.146,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-11 11:13:34.000,-120.30700000000002,34.204,"1",4,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-11 14:06:36.000,-120.453,34.228,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-11 15:46:31.000,-119.719,33.799,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-11 20:56:40.000,-120.33600000000001,34.223,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-11 22:32:58.000,-120.39600000000002,34.287,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-12 11:00:50.000,-120.29399999999998,34.127,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-12 17:05:12.000,-120.29500000000002,34.156,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-12 20:41:05.000,-120.19999999999999,34.115,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-12 22:24:05.000,-120.17500000000001,34.134,"1",4,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-13 01:07:25.000,-120.18700000000001,34.132,"0",5,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-13 02:47:39.000,-119.98599999999999,34.12,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-13 09:11:28.000,-119.882,34.18,"1",4,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-13 10:45:55.000,-119.922,34.098,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-13 20:29:46.000,-120.47800000000001,34.083,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-14 02:23:23.000,-120.305,34.008,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-14 04:04:05.000,-120.314,34.156,"1",6,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-14 10:44:24.000,-120.39600000000002,34.186,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-14 14:46:23.000,-120.31900000000002,34.153,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-14 16:25:09.000,-120.27100000000002,34.141,"1",4,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-14 22:03:36.000,-120.27100000000002,34.146,"2",6,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-15 02:00:50.000,-120.29599999999999,34.164,"1",8,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-15 03:38:40.000,-120.304,34.09,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-15 15:59:40.000,-119.91500000000002,33.961,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-15 20:13:15.000,-120.328,34.142,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-16 01:40:57.000,-120.26400000000001,34.107,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-16 14:03:18.000,-120.566,34.383,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-16 15:41:27.000,-120.554,34.284,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-16 21:38:46.000,-120.50299999999999,34.242,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-17 03:00:03.000,-120.53300000000002,34.274,"1",5,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-17 21:32:05.000,-120.34800000000001,34.254,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-18 00:59:44.000,-119.91399999999999,34.136,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-18 09:56:26.000,-120.114,34.145,"1",5,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-19 02:18:38.000,-120.15699999999998,34.141,"Z",3,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-19 09:49:52.000,-120.297,34.318,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-19 16:19:02.000,-120.40699999999998,34.126,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-19 21:05:38.000,-120.773,34.212,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-20 14:11:00.000,-120.16899999999998,34.096,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-20 20:57:45.000,-119.92500000000001,34.117,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-22 02:47:16.000,-119.47399999999999,34.537,"B",2,"argos-doppler-shift",true
"1995CA-Bmu-00841",1995-09-25 03:20:17.000,-120.547,33.501,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00841",1995-09-26 10:11:38.000,-120.94,32.401,"Z",3,"argos-doppler-shift",
"1995CA-Bmu-00845",1995-09-11 01:49:31.000,-120.07900000000001,34.142,"A",3,"argos-doppler-shift",
"1995CA-Bmu-00845",1995-09-11 03:28:34.000,-120.274,34.419,"0",4,"argos-doppler-shift",
"1995CA-Bmu-00845",1995-09-11 11:10:21.000,-119.66500000000002,34.208,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00845",1995-09-11 14:07:01.000,-120.27199999999999,34.257,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00845",1995-09-12 03:09:23.000,-121.255,33.535,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00845",1995-09-12 20:40:45.000,-121.285,33.026,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00845",1995-09-13 01:02:57.000,-120.638,32.506,"B",2,"argos-doppler-shift",
"1995CA-Bmu-00845",1995-09-13 02:43:34.000,-122.882,32.015,"B",2,"argos-doppler-shift",
"1995CA-Bmu-02082",1995-10-06 16:42:36.000,-120.16300000000001,32.657,"B",2,"argos-doppler-shift",
"1995CA-Bmu-02082",1995-10-07 09:53:18.000,-120.38999999999999,32.997,"B",2,"argos-doppler-shift",
"1995CA-Bmu-02082",1995-10-07 21:16:06.000,-119.97199999999998,33.03,"B",2,"argos-doppler-shift",
"1995CA-Bmu-02082",1995-10-14 15:33:52.000,-120.096,33.482,"B",2,"argos-doppler-shift",
"1995CA-Bmu-02083",1995-08-09 02:08:29.000,-119.844,34.154,"B",2,"argos-doppler-shift",
"1995CA-Bmu-02083",1995-08-11 15:20:54.000,-121.054,34.319,"B",2,"argos-doppler-shift",
"1995CA-Bmu-02083",1995-08-15 09:21:06.000,-120.50400000000002,34.351,"B",2,"argos-doppler-shift",
"1995CA-Bmu-02083",1995-08-18 10:32:08.000,-120.58600000000001,33.821,"B",2,"argos-doppler-shift",
"1995CA-Bmu-02083",1995-08-20 21:28:31.000,-125.81799999999998,32.172,"Z",3,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-24 03:18:19.000,-119.53899999999999,33.361,"0",4,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-24 22:32:36.000,-122.017,33.025,"0",4,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-25 01:19:33.000,-119.98500000000001,33.327,"Z",5,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-25 02:58:02.000,-119.588,33.444,"0",6,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-25 10:55:27.000,-119.63400000000001,33.458,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-25 22:21:06.000,-150.886,25.015,"Z",3,"argos-doppler-shift",true
"1995CA-Bmu-04172",1995-08-26 00:58:56.000,-120.21800000000002,33.59,"0",4,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-26 02:35:50.000,-119.375,33.482,"Z",4,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-26 10:45:00.000,-119.52100000000002,33.309,"0",4,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-26 14:54:51.000,-106.327,31.049,"0",4,"argos-doppler-shift",true
"1995CA-Bmu-04172",1995-08-26 22:07:17.000,-118.69999999999999,31.538,"0",5,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-27 10:31:53.000,-113.63299999999998,32.495,"Z",4,"argos-doppler-shift",true
"1995CA-Bmu-04172",1995-08-28 01:53:18.000,-119.81700000000001,33.434,"0",7,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-28 10:22:08.000,-119.47800000000001,33.531,"0",6,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-28 14:17:11.000,-118.62700000000001,33.099,"Z",4,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-28 15:52:46.000,-119.04000000000002,33.711,"0",7,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-29 01:34:15.000,-117.476,34.752,"B",2,"argos-doppler-shift",true
"1995CA-Bmu-04172",1995-08-29 03:11:51.000,-120.21100000000001,33.128,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-30 02:51:06.000,-118.89600000000002,33.183,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-31 02:28:18.000,-119.52100000000002,33.399,"0",5,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-31 11:33:51.000,-121.19,33.428,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-08-31 14:43:55.000,-98.56299999999999,25.684,"B",2,"argos-doppler-shift",true
"1995CA-Bmu-04172",1995-09-01 02:03:33.000,-122.262,32.14,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-09-04 15:01:50.000,-120.612,29.616,"A",3,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-09-05 10:40:42.000,-121.15899999999999,33.166,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-09-06 14:19:52.000,-120.6,33.025,"Z",3,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-09-06 15:52:45.000,-123.275,34.7,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-09-07 01:31:01.000,-119.53800000000001,32.523,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-09-07 15:36:46.000,-119.369,32.826,"A",3,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-09-08 01:15:12.000,-127.12200000000001,27.359,"Z",2,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-09-08 10:08:50.000,-121.787,32.738,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-09-09 02:29:09.000,-121.072,31.902,"Z",3,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-09-10 02:08:14.000,-120.01400000000001,31.971,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04172",1995-09-11 14:08:48.000,-119.31299999999999,32.188,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-18 22:57:54.000,-117.23599999999999,33.305,"Z",4,"argos-doppler-shift",true
"1995CA-Bmu-04173",1995-09-19 00:38:14.000,-117.89600000000002,33.739,"Z",3,"argos-doppler-shift",true
"1995CA-Bmu-04173",1995-09-19 02:13:29.000,-122.09300000000002,33.361,"Z",5,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-19 03:52:25.000,-117.47300000000001,33.738,"Z",6,"argos-doppler-shift",true
"1995CA-Bmu-04173",1995-09-19 14:36:02.000,-120.19900000000001,34.124,"0",5,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-19 22:51:48.000,-120.096,34.425,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-20 01:55:16.000,-120.06299999999999,34.349,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-20 03:33:51.000,-120.168,34.169,"0",4,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-20 11:15:05.000,-120.74599999999998,33.678,"0",6,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-20 14:10:58.000,-119.70600000000002,33.282,"Z",3,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-20 15:58:07.000,-113.41,35.437,"Z",4,"argos-doppler-shift",true
"1995CA-Bmu-04173",1995-09-20 22:36:10.000,-121.98500000000001,34.242,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-21 01:30:00.000,-120.452,34.023,"A",3,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-21 03:15:01.000,-120.44,33.863,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-21 11:00:14.000,-122.09100000000001,35.397,"0",4,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-21 15:36:46.000,-115.47399999999999,35.72,"B",2,"argos-doppler-shift",true
"1995CA-Bmu-04173",1995-09-21 22:31:38.000,-120.94299999999998,33.91,"A",3,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-22 02:53:07.000,-124.916,32.602,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-22 10:54:34.000,-122.231,34.6,"1",4,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-22 15:09:55.000,-122.469,34.259,"0",5,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-23 00:48:38.000,-123.31799999999998,34.706,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-23 12:22:27.000,-123.548,34.186,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-23 22:07:29.000,-123.106,34.6,"A",3,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-24 02:03:52.000,-123.43099999999998,34.722,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-24 03:47:17.000,-123.19900000000001,34.796,"A",3,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-24 10:35:51.000,-122.83699999999999,34.691,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-24 12:15:04.000,-123.049,34.923,"0",4,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-24 23:38:01.000,-115.43299999999999,34.539,"B",2,"argos-doppler-shift",true
"1995CA-Bmu-04173",1995-09-25 01:46:18.000,-123.25299999999999,35.048,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-26 01:26:36.000,-122.67099999999999,34.831,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-26 03:00:53.000,-122.118,34.936,"A",3,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-26 10:11:15.000,-122.423,34.942,"0",4,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-26 11:50:24.000,-122.09100000000001,34.791,"0",5,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-26 15:21:20.000,-123.61700000000002,35.648,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-26 23:16:01.000,-122.274,33.874,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-27 01:00:22.000,-121.685,33.758,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-27 11:40:56.000,-120.906,34.133,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-27 14:55:40.000,-122.92599999999999,32.883,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-28 11:33:42.000,-120.267,33.534,"A",3,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-28 14:37:05.000,-119.82900000000001,33.273,"A",3,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-28 22:56:48.000,-119.268,33.263,"A",3,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-29 01:57:44.000,-119.275,33.032,"0",5,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-29 03:35:44.000,-119.38299999999998,32.98,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-29 11:21:58.000,-119.20400000000001,32.77,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-29 14:17:05.000,-119.04500000000002,32.719,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-29 15:59:37.000,-119.09800000000001,32.619,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-30 01:34:18.000,-118.452,32.07,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-30 11:05:42.000,-118.124,31.954,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-30 13:53:05.000,-118.064,31.759,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-30 15:34:46.000,-117.845,31.729,"0",4,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-09-30 22:26:32.000,-117.62799999999999,31.519,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-10-01 01:12:19.000,-117.37200000000001,31.514,"0",4,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-10-01 02:53:13.000,-117.39600000000002,31.55,"0",4,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-10-01 15:08:43.000,-115.22800000000001,28.885,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-10-01 22:22:54.000,-115.67500000000001,31.401,"A",3,"argos-doppler-shift",true
"1995CA-Bmu-04173",1995-10-02 14:55:47.000,-116.625,30.704,"0",4,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-10-02 22:10:19.000,-116.689,30.326,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-10-03 10:38:49.000,-116.79599999999999,29.687,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-10-03 22:01:11.000,-116.739,29.495,"B",2,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-10-04 01:43:38.000,-119.001,29.266,"A",3,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-10-04 15:47:59.000,-118.10399999999998,29.116,"A",3,"argos-doppler-shift",
"1995CA-Bmu-04173",1995-10-05 10:18:35.000,-116.03800000000001,27.224,"Z",4,"argos-doppler-shift",
